"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8057620"	"0.328"	"0.00038964"	"3.6496032"	"-0.09263"	"0.05423617"	"COL5A2"	"collagen type V alpha 2 chain"
"7894852"	"0.328"	"0.00039097"	"-3.6486308"	"-0.09542"	"-0.83897467"	""	""
"8051135"	"0.328"	"0.00040899"	"-3.635751"	"-0.13232"	"-0.11017"	"IFT172"	"intraflagellar transport 172"
"7961900"	"0.328"	"0.00042401"	"-3.6254153"	"-0.16185"	"-0.16199183"	"ITPR2"	"inositol 1,4,5-trisphosphate receptor type 2"
"8122196"	"0.328"	"0.00042568"	"3.6242864"	"-0.16508"	"0.1036735"	""	""
"8061186"	"0.328"	"0.00042572"	"-3.6242584"	"-0.16516"	"-0.1656455"	"SEC23B"	"Sec23 homolog B, coat complex II component"
"7907531"	"0.328"	"0.00044968"	"-3.6085249"	"-0.20998"	"-0.26618267"	"GPR52"	"G protein-coupled receptor 52"
"7909102"	"0.328"	"0.00045951"	"3.6022955"	"-0.22768"	"0.36167967"	""	""
"8137404"	"0.328"	"0.00046155"	"3.6010224"	"-0.2313"	"0.1542155"	"CHPF2"	"chondroitin polymerizing factor 2"
"7893007"	"0.328"	"0.00046279"	"-3.6002458"	"-0.2335"	"-0.192805"	""	""
"7971486"	"0.328"	"0.00046356"	"-3.5997694"	"-0.23486"	"-0.256075"	"KIAA0226L"	"KIAA0226 like"
"8154868"	"0.328"	"0.00046642"	"-3.5979948"	"-0.23989"	"-0.658884"	""	""
"8059799"	"0.328"	"0.00046718"	"-3.5975247"	"-0.24123"	"-0.56917333"	""	""
"7935403"	"0.335"	"0.00048979"	"-3.5838806"	"-0.27988"	"-0.23385917"	"ARHGAP19-SLIT1///ARHGAP19"	"ARHGAP19-SLIT1 readthrough (NMD candidate)///Rho GTPase activating protein 19"
"7922414"	"0.335"	"0.00049753"	"3.5793462"	"-0.2927"	"0.41779417"	"SNORD76///GAS5"	"small nucleolar RNA, C/D box 76///growth arrest specific 5 (non-protein coding)"
"8055016"	"0.338"	"0.00051253"	"-3.5707423"	"-0.317"	"-0.39751483"	""	""
"8051422"	"0.339"	"0.00052923"	"-3.5614399"	"-0.34321"	"-0.10097483"	"MYADML"	"myeloid associated differentiation marker like (pseudogene)"
"8071061"	"0.339"	"0.00054289"	"-3.5540297"	"-0.36405"	"-0.33177067"	"TPTEP1"	"transmembrane phosphatase with tensin homology pseudogene 1"
"8021783"	"0.339"	"0.00054462"	"-3.5531077"	"-0.36664"	"-0.12741167"	"ZNF236"	"zinc finger protein 236"
"7918426"	"0.34"	"0.00055666"	"-3.5467402"	"-0.38452"	"-0.241069"	"SLC16A4"	"solute carrier family 16 member 4"
"7892707"	"0.346"	"0.00059371"	"-3.5279395"	"-0.43716"	"-0.13967833"	""	""
"8170286"	"0.346"	"0.00059688"	"3.5263833"	"-0.44151"	"0.08100383"	""	""
"8000884"	"0.346"	"0.00060507"	"3.5223961"	"-0.45264"	"0.12022033"	"DCTPP1"	"dCTP pyrophosphatase 1"
"8089026"	"0.346"	"0.00062073"	"-3.5149147"	"-0.47351"	"-0.24692717"	"STX19"	"syntaxin 19"
"7927179"	"0.346"	"0.00062589"	"3.5124901"	"-0.48026"	"0.0934975"	"TMEM72"	"transmembrane protein 72"
"7901867"	"0.346"	"0.00062935"	"3.5108714"	"-0.48477"	"0.22531667"	"USP1"	"ubiquitin specific peptidase 1"
"7966213"	"0.349"	"0.00065603"	"3.4986813"	"-0.51865"	"0.14694167"	"MMAB"	"methylmalonic aciduria (cobalamin deficiency) cblB type"
"8102076"	"0.349"	"0.00065612"	"3.4986375"	"-0.51877"	"0.15071767"	"CENPE"	"centromere protein E"
"8083429"	"0.357"	"0.00068714"	"-3.485038"	"-0.55646"	"-0.10338483"	"MBNL1"	"muscleblind like splicing regulator 1"
"8173613"	"0.357"	"0.00069513"	"-3.4816319"	"-0.56589"	"-0.13708033"	"RLIM"	"ring finger protein, LIM domain interacting"
"8021113"	"0.357"	"0.00070414"	"3.4778299"	"-0.57639"	"0.19837283"	"C18orf25"	"chromosome 18 open reading frame 25"
"8013812"	"0.373"	"0.00076384"	"-3.4537428"	"-0.64276"	"-0.18270833"	"PHF12"	"PHD finger protein 12"
"7895230"	"0.373"	"0.00076506"	"-3.4532725"	"-0.64405"	"-0.08645333"	""	""
"7931561"	"0.373"	"0.00077684"	"3.4487344"	"-0.65651"	"0.17257333"	"ZNF511-PRAP1///ZNF511"	"ZNF511-PRAP1 readthrough///zinc finger protein 511"
"7982514"	"0.373"	"0.0007876"	"-3.4446475"	"-0.66772"	"-0.268809"	""	""
"7941743"	"0.373"	"0.00079098"	"3.4433764"	"-0.67121"	"0.09209033"	"LRFN4"	"leucine rich repeat and fibronectin type III domain containing 4"
"8104115"	"0.376"	"0.00080896"	"-3.4366871"	"-0.68953"	"-0.18863233"	""	""
"8144717"	"0.382"	"0.00088338"	"-3.4104195"	"-0.7612"	"-0.34618467"	""	""
"7954243"	"0.382"	"0.00088996"	"3.4081981"	"-0.76724"	"0.21300233"	""	""
"7948502"	"0.382"	"0.00089638"	"-3.4060429"	"-0.77309"	"-0.55381383"	""	""
"8016552"	"0.382"	"0.00089653"	"3.4059935"	"-0.77323"	"0.19611333"	"PHB"	"prohibitin"
"7946972"	"0.382"	"0.00089743"	"-3.405694"	"-0.77404"	"-0.07271633"	"SAA3P"	"serum amyloid A3 pseudogene"
"7975815"	"0.382"	"0.0008983"	"-3.4054034"	"-0.77483"	"-0.20013667"	"TTLL5"	"tubulin tyrosine ligase like 5"
"7929334"	"0.382"	"0.00090264"	"3.4039602"	"-0.77875"	"0.14821817"	"CEP55"	"centrosomal protein 55"
"8026339"	"0.385"	"0.00093295"	"3.3940493"	"-0.80564"	"0.550224"	"SNRPG"	"small nuclear ribonucleoprotein polypeptide G"
"8159969"	"0.385"	"0.00093392"	"-3.3937384"	"-0.80648"	"-0.414546"	""	""
"8152626"	"0.386"	"0.00094863"	"-3.3890412"	"-0.8192"	"-0.52268167"	""	""
"7896549"	"0.386"	"0.00096128"	"-3.3850592"	"-0.82997"	"-0.097445"	""	""
"8047125"	"0.389"	"0.00099925"	"-3.3733889"	"-0.86148"	"-0.500375"	""	""
"7978222"	"0.389"	"0.00100004"	"3.3731505"	"-0.86212"	"0.12381067"	"TGM1"	"transglutaminase 1"
"8071536"	"0.389"	"0.00101369"	"3.3690609"	"-0.87315"	"0.11779733"	"HIC2"	"hypermethylated in cancer 2"
"8178676"	"0.389"	"0.00102326"	"3.3662236"	"-0.88078"	"0.19082983"	"NEU1"	"neuraminidase 1 (lysosomal sialidase)"
"7900228"	"0.389"	"0.00102608"	"3.3653911"	"-0.88303"	"0.29618"	"NDUFS5///SNORA70///RPL10///DNASE1L1"	"NADH:ubiquinone oxidoreductase subunit S5///small nucleolar RNA, H/ACA box 70///ribosomal protein L10///deoxyribonuclease 1 like 1"
"7896678"	"0.391"	"0.00104865"	"-3.3588131"	"-0.90071"	"-0.37501067"	""	""
"8109428"	"0.391"	"0.00106024"	"3.3554859"	"-0.90965"	"0.22682267"	"SAP30L"	"SAP30 like"
"8082572"	"0.391"	"0.00106809"	"-3.3532531"	"-0.91564"	"-0.4917365"	""	""
"7955376"	"0.391"	"0.00108711"	"-3.3479034"	"-0.92999"	"-0.17317317"	"DIP2B"	"disco interacting protein 2 homolog B"
"7896555"	"0.391"	"0.00109297"	"3.3462734"	"-0.93436"	"0.27648583"	""	""
"8050869"	"0.391"	"0.00111768"	"-3.3394892"	"-0.95251"	"-0.34846233"	""	""
"7969794"	"0.391"	"0.00111789"	"-3.3394302"	"-0.95267"	"-0.30774833"	"LOC100132099"	"FRSS1829"
"8152148"	"0.391"	"0.00112701"	"-3.3369626"	"-0.95927"	"-0.132305"	"UBR5"	"ubiquitin protein ligase E3 component n-recognin 5"
"8015706"	"0.397"	"0.00115735"	"-3.328882"	"-0.98085"	"-0.0923335"	"RAMP2-AS1"	"RAMP2 antisense RNA 1"
"7892960"	"0.409"	"0.00122377"	"-3.3118646"	"-1.02615"	"-0.1705365"	""	""
"8084755"	"0.409"	"0.00122433"	"-3.3117242"	"-1.02652"	"-0.31365183"	"MIR28"	"microRNA 28"
"8010747"	"0.409"	"0.00124498"	"3.306611"	"-1.04009"	"0.09594767"	"GPS1"	"G protein pathway suppressor 1"
"8149071"	"0.409"	"0.00126495"	"-3.3017417"	"-1.05301"	"-0.31176933"	"ANGPT2"	"angiopoietin 2"
"7893588"	"0.409"	"0.00126855"	"-3.3008705"	"-1.05531"	"-0.54983"	""	""
"8141328"	"0.409"	"0.00127069"	"-3.3003551"	"-1.05668"	"-0.1458425"	"CYP3A5"	"cytochrome P450 family 3 subfamily A member 5"
"8041031"	"0.409"	"0.00127858"	"-3.2984595"	"-1.0617"	"-0.17887667"	"BRE"	"brain and reproductive organ-expressed (TNFRSF1A modulator)"
"8140356"	"0.415"	"0.00132186"	"-3.2882466"	"-1.08871"	"-0.33410883"	"HIP1"	"huntingtin interacting protein 1"
"8135216"	"0.415"	"0.00136183"	"-3.2790917"	"-1.11286"	"-0.65090633"	""	""
"7892501"	"0.415"	"0.00136368"	"3.2786739"	"-1.11396"	"0.370601"	""	""
"8115732"	"0.415"	"0.00140534"	"-3.2694038"	"-1.13836"	"-0.27592567"	"LOC100133106"	"VCEW9374"
"7893533"	"0.415"	"0.00140939"	"-3.2685172"	"-1.14069"	"-0.30421417"	""	""
"7950532"	"0.415"	"0.0014119"	"-3.2679687"	"-1.14213"	"-0.25534333"	""	""
"8107350"	"0.415"	"0.00141377"	"3.26756"	"-1.1432"	"0.20171183"	"SRP19"	"signal recognition particle 19"
"8056728"	"0.415"	"0.00142487"	"3.2651481"	"-1.14954"	"0.17623567"	""	""
"7919854"	"0.415"	"0.00144792"	"-3.2601916"	"-1.16255"	"-0.3710585"	""	""
"7940669"	"0.415"	"0.0014719"	"-3.2551159"	"-1.17585"	"-0.12098833"	"UQCC3"	"ubiquinol-cytochrome c reductase complex assembly factor 3"
"7892814"	"0.415"	"0.00148089"	"3.2532307"	"-1.18079"	"0.28133267"	""	""
"8022927"	"0.415"	"0.0014921"	"3.2508986"	"-1.18689"	"0.14486583"	"SLC39A6"	"solute carrier family 39 member 6"
"8127660"	"0.415"	"0.00152385"	"-3.2443752"	"-1.20395"	"-0.25642067"	""	""
"8073152"	"0.415"	"0.00153976"	"3.2411541"	"-1.21236"	"0.07373067"	"CACNA1I"	"calcium voltage-gated channel subunit alpha1 I"
"7938625"	"0.415"	"0.00154815"	"3.2394693"	"-1.21675"	"0.12174083"	""	""
"7919747"	"0.415"	"0.00158234"	"-3.2326852"	"-1.23444"	"-0.2518515"	""	""
"7964739"	"0.415"	"0.00159324"	"3.2305504"	"-1.24"	"0.19323217"	"LLPH"	"LLP homolog, long-term synaptic facilitation"
"7944931"	"0.415"	"0.00160121"	"3.2289997"	"-1.24403"	"0.12266417"	"SLC37A2"	"solute carrier family 37 member 2"
"7927597"	"0.415"	"0.00160467"	"-3.2283276"	"-1.24578"	"-0.26069933"	""	""
"7895680"	"0.415"	"0.00162933"	"-3.22358"	"-1.25813"	"-0.09597"	""	""
"8035120"	"0.415"	"0.00165939"	"-3.2178838"	"-1.27292"	"-0.16206033"	"EPS15L1"	"epidermal growth factor receptor pathway substrate 15 like 1"
"7892876"	"0.415"	"0.0016769"	"3.2146113"	"-1.28141"	"0.48947433"	""	""
"8075308"	"0.415"	"0.00167822"	"-3.2143645"	"-1.28205"	"-0.32369683"	""	""
"8058373"	"0.415"	"0.00168132"	"3.2137887"	"-1.28354"	"0.3433095"	"WDR12"	"WD repeat domain 12"
"7896040"	"0.415"	"0.00168823"	"-3.2125093"	"-1.28685"	"-0.343113"	""	""
"8087806"	"0.415"	"0.00169234"	"3.2117503"	"-1.28882"	"0.083588"	"PCBP4"	"poly(rC) binding protein 4"
"7932860"	"0.415"	"0.00172459"	"3.2058524"	"-1.30409"	"0.107768"	""	""
"7921773"	"0.415"	"0.00172948"	"3.2049675"	"-1.30638"	"0.069314"	"NECTIN4"	"nectin cell adhesion molecule 4"
"7983828"	"0.415"	"0.00173533"	"3.2039105"	"-1.30911"	"0.293815"	"TEX9"	"testis expressed 9"
"8149590"	"0.415"	"0.00173611"	"-3.2037699"	"-1.30948"	"-0.36022317"	""	""
"7944216"	"0.415"	"0.00174509"	"3.2021568"	"-1.31365"	"0.19264067"	"ATP5L"	"ATP synthase, H+ transporting, mitochondrial Fo complex subunit G"
"8151909"	"0.415"	"0.00174734"	"3.2017542"	"-1.31469"	"0.24407633"	"UQCRB"	"ubiquinol-cytochrome c reductase binding protein"
"7893872"	"0.415"	"0.00175606"	"-3.2001951"	"-1.31871"	"-0.5292265"	""	""
"8123893"	"0.415"	"0.00180436"	"-3.1916946"	"-1.34065"	"-0.25957767"	"MAK"	"male germ cell associated kinase"
"7937711"	"0.415"	"0.00180597"	"3.1914144"	"-1.34137"	"0.06170267"	""	""
"7893633"	"0.415"	"0.00182139"	"-3.188748"	"-1.34824"	"-0.15497167"	""	""
"7899422"	"0.415"	"0.00183883"	"3.185757"	"-1.35594"	"0.21743133"	""	""
"8006239"	"0.415"	"0.00185549"	"-3.1829228"	"-1.36323"	"-0.13961867"	"NF1"	"neurofibromin 1"
"7986293"	"0.415"	"0.00186075"	"-3.1820336"	"-1.36552"	"-0.24497467"	"MCTP2"	"multiple C2 and transmembrane domain containing 2"
"7958273"	"0.415"	"0.0018659"	"-3.1811651"	"-1.36775"	"-0.25631033"	""	""
"8055978"	"0.415"	"0.00186841"	"-3.1807432"	"-1.36883"	"-0.1369225"	"LOC100421561///FAM133CP///FAM133DP///FAM133B"	"family with sequence similarity 133 member B pseudogene///family with sequence similarity 133, member A pseudogene///family with sequence similarity 133, member A pseudogene///family with sequence similarity 133 member B"
"8096771"	"0.415"	"0.00187022"	"3.1804387"	"-1.36962"	"0.303057"	"OSTC"	"oligosaccharyltransferase complex non-catalytic subunit"
"7894102"	"0.415"	"0.00187588"	"-3.1794874"	"-1.37206"	"-0.13910667"	""	""
"8025328"	"0.415"	"0.00187892"	"3.1789784"	"-1.37337"	"0.06493683"	"EVI5L"	"ecotropic viral integration site 5 like"
"7994570"	"0.415"	"0.0018819"	"-3.1784801"	"-1.37465"	"-0.23042783"	""	""
"7924497"	"0.415"	"0.0019279"	"-3.1708783"	"-1.39416"	"-0.30548817"	""	""
"7893024"	"0.415"	"0.00194724"	"-3.1677322"	"-1.40222"	"-0.25128483"	""	""
"7971482"	"0.415"	"0.00196334"	"-3.1651356"	"-1.40887"	"-0.23060967"	""	""
"7901071"	"0.415"	"0.00202322"	"-3.1556489"	"-1.43312"	"-0.21002283"	""	""
"7974164"	"0.415"	"0.00202404"	"3.1555205"	"-1.43345"	"0.22311133"	""	""
"7947361"	"0.415"	"0.00204842"	"-3.1517342"	"-1.44311"	"-0.09611083"	""	""
"8032972"	"0.415"	"0.0020501"	"3.1514741"	"-1.44378"	"0.20865683"	""	""
"7905365"	"0.415"	"0.00205891"	"-3.1501176"	"-1.44723"	"-0.253018"	"PIP5K1A"	"phosphatidylinositol-4-phosphate 5-kinase type 1 alpha"
"7955043"	"0.415"	"0.00207795"	"-3.1472019"	"-1.45467"	"-0.384069"	""	""
"7892608"	"0.415"	"0.0021066"	"-3.1428638"	"-1.46571"	"-0.17951483"	""	""
"7941563"	"0.415"	"0.00212987"	"-3.1393796"	"-1.47457"	"-0.56003917"	""	""
"8057990"	"0.415"	"0.00215551"	"-3.1355808"	"-1.48423"	"-0.1319215"	"ANKRD44"	"ankyrin repeat domain 44"
"7991234"	"0.415"	"0.00215869"	"3.135112"	"-1.48542"	"0.110815"	"MFGE8"	"milk fat globule-EGF factor 8 protein"
"8031039"	"0.415"	"0.0021655"	"-3.1341125"	"-1.48796"	"-0.210754"	"MIR519A2///MIR519A1"	"microRNA 519a-2///microRNA 519a-1"
"7895060"	"0.415"	"0.00218266"	"-3.1316039"	"-1.49432"	"-0.40356367"	""	""
"7895674"	"0.415"	"0.00222733"	"3.1251592"	"-1.51066"	"0.251622"	""	""
"7997940"	"0.415"	"0.00223496"	"3.124071"	"-1.51342"	"0.305609"	"SNORD68///RPL13"	"small nucleolar RNA, C/D box 68///ribosomal protein L13"
"8168303"	"0.415"	"0.00224226"	"-3.1230321"	"-1.51605"	"-0.17317867"	"TAF1"	"TATA-box binding protein associated factor 1"
"8080082"	"0.415"	"0.00225911"	"-3.1206475"	"-1.52208"	"-0.185913"	""	""
"8143986"	"0.415"	"0.00226734"	"-3.119489"	"-1.52501"	"-0.33994233"	""	""
"7965110"	"0.415"	"0.00228399"	"3.1171566"	"-1.53091"	"0.1049055"	""	""
"7931108"	"0.415"	"0.00228532"	"3.1169701"	"-1.53138"	"0.077839"	"DMBT1"	"deleted in malignant brain tumors 1"
"7935863"	"0.415"	"0.00232038"	"-3.112112"	"-1.54365"	"-0.25504217"	""	""
"7936320"	"0.415"	"0.00233935"	"-3.1095123"	"-1.55021"	"-0.157899"	"RPL13AP6"	"ribosomal protein L13a pseudogene 6"
"8081343"	"0.415"	"0.00234218"	"3.1091268"	"-1.55118"	"0.24223"	"TRMT10C"	"tRNA methyltransferase 10C, mitochondrial RNase P subunit"
"8023252"	"0.415"	"0.00234431"	"3.1088352"	"-1.55192"	"0.2595945"	"RPL17"	"ribosomal protein L17"
"7896115"	"0.415"	"0.00235379"	"-3.107546"	"-1.55517"	"-0.09733833"	""	""
"8146198"	"0.415"	"0.00235486"	"3.1074008"	"-1.55554"	"0.232383"	"POLB"	"DNA polymerase beta"
"7969574"	"0.415"	"0.00237523"	"-3.1046479"	"-1.56247"	"-0.30512917"	"MIR622///KRT18"	"microRNA 622///keratin 18"
"8046279"	"0.415"	"0.00238394"	"3.1034763"	"-1.56543"	"0.151809"	""	""
"7906662"	"0.415"	"0.00240445"	"3.1007361"	"-1.57232"	"0.21596283"	"UFC1"	"ubiquitin-fold modifier conjugating enzyme 1"
"7893428"	"0.415"	"0.00241912"	"-3.0987887"	"-1.57722"	"-0.17007267"	""	""
"8121510"	"0.415"	"0.00243252"	"3.0970185"	"-1.58167"	"0.24751833"	"RPF2"	"ribosome production factor 2 homolog"
"7996252"	"0.415"	"0.00243475"	"-3.0967257"	"-1.58241"	"-0.16171217"	""	""
"7932635"	"0.415"	"0.00244012"	"-3.0960187"	"-1.58419"	"-0.39299533"	""	""
"8124040"	"0.415"	"0.00244444"	"-3.0954531"	"-1.58561"	"-0.22308017"	"ATXN1"	"ataxin 1"
"8112043"	"0.415"	"0.00244808"	"-3.0949757"	"-1.58681"	"-0.27521033"	""	""
"7893536"	"0.415"	"0.00246132"	"-3.0932458"	"-1.59115"	"-0.08273333"	""	""
"7902848"	"0.415"	"0.00249332"	"-3.0891025"	"-1.60155"	"-0.27254333"	""	""
"7894494"	"0.415"	"0.0025533"	"-3.0814666"	"-1.62069"	"-0.37507817"	""	""
"8056821"	"0.415"	"0.00255457"	"-3.0813068"	"-1.62109"	"-0.12623567"	""	""
"8144667"	"0.415"	"0.00256559"	"3.0799224"	"-1.62455"	"0.22634417"	""	""
"8041283"	"0.415"	"0.00259473"	"-3.0762885"	"-1.63364"	"-0.12919633"	"BIRC6"	"baculoviral IAP repeat containing 6"
"8055969"	"0.415"	"0.00259964"	"-3.07568"	"-1.63516"	"-0.22056667"	"ERMN"	"ermin"
"8102307"	"0.415"	"0.0026066"	"-3.0748192"	"-1.63732"	"-0.16190367"	""	""
"7975453"	"0.415"	"0.0026102"	"-3.0743752"	"-1.63842"	"-0.62823017"	"SNORD56B"	"small nucleolar RNA, C/D box 56B"
"8108330"	"0.415"	"0.00262801"	"-3.072185"	"-1.6439"	"-0.16657117"	"KDM3B"	"lysine demethylase 3B"
"7895894"	"0.415"	"0.00265183"	"-3.0692767"	"-1.65116"	"-0.51683233"	""	""
"7894980"	"0.415"	"0.00265627"	"-3.0687373"	"-1.6525"	"-0.2430315"	""	""
"7917472"	"0.415"	"0.00265667"	"3.0686881"	"-1.65262"	"0.23532217"	"GTF2B"	"general transcription factor IIB"
"7895930"	"0.415"	"0.00266898"	"-3.0671976"	"-1.65634"	"-0.3409585"	""	""
"8093166"	"0.415"	"0.00267799"	"3.0661098"	"-1.65905"	"0.09586467"	"PIGZ"	"phosphatidylinositol glycan anchor biosynthesis class Z"
"8097692"	"0.415"	"0.00269364"	"3.0642295"	"-1.66374"	"0.0808535"	"EDNRA"	"endothelin receptor type A"
"8004867"	"0.415"	"0.00269502"	"-3.064064"	"-1.66415"	"-0.13104617"	"NDEL1"	"nudE neurodevelopment protein 1 like 1"
"8021147"	"0.415"	"0.00270775"	"3.0625425"	"-1.66794"	"0.37884367"	"IER3IP1"	"immediate early response 3 interacting protein 1"
"8173493"	"0.415"	"0.00271414"	"3.0617821"	"-1.66984"	"0.110409"	"CXCR3"	"C-X-C motif chemokine receptor 3"
"8107468"	"0.415"	"0.00273311"	"3.0595315"	"-1.67544"	"0.21261417"	""	""
"7894211"	"0.415"	"0.00273323"	"3.0595176"	"-1.67547"	"0.2771405"	""	""
"7893123"	"0.415"	"0.00275292"	"-3.0571971"	"-1.68125"	"-0.237643"	""	""
"8014749"	"0.415"	"0.00275885"	"3.0565013"	"-1.68298"	"0.22905167"	"RPL23"	"ribosomal protein L23"
"8150266"	"0.415"	"0.00280047"	"3.051657"	"-1.69501"	"0.25051917"	"LSM1"	"LSM1 homolog, mRNA degradation associated"
"8084742"	"0.415"	"0.00280689"	"-3.0509151"	"-1.69686"	"-0.19879083"	"LPP"	"LIM domain containing preferred translocation partner in lipoma"
"7895541"	"0.415"	"0.00280759"	"-3.0508344"	"-1.69706"	"-0.22277567"	""	""
"8175432"	"0.415"	"0.0028375"	"3.0474015"	"-1.70557"	"0.47331933"	"SNORD61"	"small nucleolar RNA, C/D box 61"
"7953695"	"0.415"	"0.00287158"	"-3.043531"	"-1.71517"	"-0.14113083"	""	""
"7947674"	"0.415"	"0.00287699"	"3.0429207"	"-1.71668"	"0.2656525"	""	""
"8169272"	"0.415"	"0.00289358"	"3.0410548"	"-1.7213"	"0.21713433"	"ATG4A"	"autophagy related 4A cysteine peptidase"
"8121729"	"0.415"	"0.00291"	"-3.0392187"	"-1.72585"	"-0.12843917"	"PLN"	"phospholamban"
"7951144"	"0.415"	"0.00291238"	"3.0389529"	"-1.7265"	"0.40401933"	"CCDC82"	"coiled-coil domain containing 82"
"7907404"	"0.415"	"0.00291451"	"3.0387156"	"-1.72709"	"0.17308333"	"SUCO"	"SUN domain containing ossification factor"
"8013319"	"0.415"	"0.00291586"	"3.0385647"	"-1.72747"	"0.1579205"	"GRAP"	"GRB2-related adaptor protein"
"8104838"	"0.415"	"0.00291788"	"3.0383399"	"-1.72802"	"0.18758033"	"DNAJC21"	"DnaJ heat shock protein family (Hsp40) member C21"
"8099027"	"0.415"	"0.00293709"	"-3.0362092"	"-1.73329"	"-0.26858967"	""	""
"7952986"	"0.415"	"0.00293977"	"-3.0359121"	"-1.73403"	"-0.22926367"	"WNK1"	"WNK lysine deficient protein kinase 1"
"7958207"	"0.415"	"0.00296327"	"-3.0333244"	"-1.74042"	"-0.52723133"	""	""
"8014197"	"0.415"	"0.00297092"	"-3.032486"	"-1.74249"	"-0.55285667"	""	""
"8159692"	"0.415"	"0.00300216"	"3.0290828"	"-1.75089"	"0.134629"	"ARRDC1"	"arrestin domain containing 1"
