"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"7907702"	"8.58e-04"	"8.03e-07"	"-5.87492319"	"5.69027"	"-4.01e-01"	"SOAT1"	"sterol O-acyltransferase 1"
"8105040"	"8.78e-04"	"8.52e-07"	"-5.85635455"	"5.6365"	"-1.03"	"OSMR"	"oncostatin M receptor"
"7995783"	"8.84e-04"	"9.05e-07"	"-5.83727212"	"5.58125"	"-1.07"	"MT2A"	"metallothionein 2A"
"7978644"	"8.84e-04"	"9.19e-07"	"5.83238189"	"5.56708"	"7.32e-01"	"NFKBIA"	"NFKB inhibitor alpha"
"8085556"	"8.92e-04"	"9.81e-07"	"-5.81184716"	"5.50761"	"-4.84e-01"	"SH3BP5"	"SH3 domain binding protein 5"
"8047161"	"8.92e-04"	"9.89e-07"	"-5.80927851"	"5.50018"	"-7.41e-01"	"NABP1"	"nucleic acid binding protein 1"
"8161919"	"9.96e-04"	"1.14e-06"	"5.76506965"	"5.37213"	"6.15e-01"	"TLE1"	"transducin like enhancer of split 1"
"7957373"	"1.19e-03"	"1.40e-06"	"-5.70095697"	"5.18643"	"-6.32e-01"	"MYF6"	"myogenic factor 6"
"8071086"	"1.28e-03"	"1.59e-06"	"5.66003005"	"5.06789"	"3.54e-01"	"CECR2"	"CECR2, histone acetyl-lysine reader"
"7938563"	"1.28e-03"	"1.60e-06"	"-5.65852038"	"5.06352"	"-1.12"	"ARNTL"	"aryl hydrocarbon receptor nuclear translocator like"
"7997525"	"1.28e-03"	"1.64e-06"	"-5.65112225"	"5.0421"	"-6.17e-01"	"MLYCD"	"malonyl-CoA decarboxylase"
"8020179"	"1.33e-03"	"1.76e-06"	"-5.62865367"	"4.97702"	"-8.36e-01"	"CHMP1B"	"charged multivesicular body protein 1B"
"8131631"	"1.44e-03"	"1.94e-06"	"5.59677951"	"4.88472"	"7.38e-01"	"HDAC9"	"histone deacetylase 9"
"8076792"	"1.47e-03"	"2.04e-06"	"-5.58160737"	"4.84079"	"-4.16e-01"	"CERK"	"ceramide kinase"
"8166469"	"1.53e-03"	"2.18e-06"	"-5.56100633"	"4.78115"	"-6.79e-01"	"SAT1"	"spermidine/spermine N1-acetyltransferase 1"
"8142100"	"1.73e-03"	"2.52e-06"	"-5.51561039"	"4.64975"	"-4.71e-01"	"ATXN7L1"	"ataxin 7 like 1"
"8131600"	"1.74e-03"	"2.62e-06"	"-5.50233064"	"4.61131"	"-5.03e-01"	"TSPAN13"	"tetraspanin 13"
"7970507"	"1.74e-03"	"2.65e-06"	"5.49962593"	"4.60349"	"7.03e-01"	""	""
"8065607"	"1.79e-03"	"2.79e-06"	"5.48352835"	"4.55691"	"3.94e-01"	"PLAGL2"	"PLAG1 like zinc finger 2"
"8000200"	"2.09e-03"	"3.33e-06"	"-5.42752837"	"4.39493"	"-4.90e-01"	"RRN3P1///RRN3P2///RRN3"	"RRN3 homolog, RNA polymerase I transcription factor pseudogene 1///RRN3 homolog, RNA polymerase I transcription factor pseudogene 2///RRN3 homolog, RNA polymerase I transcription factor"
"8147112"	"2.11e-03"	"3.44e-06"	"-5.41717715"	"4.365"	"-5.18e-01"	"CA13"	"carbonic anhydrase 13"
"7975787"	"2.22e-03"	"3.69e-06"	"5.39507382"	"4.3011"	"4.93e-01"	"JDP2"	"Jun dimerization protein 2"
"7925413"	"2.28e-03"	"3.88e-06"	"-5.37925348"	"4.25537"	"-4.53e-01"	"MT1HL1"	"metallothionein 1H-like 1"
"7995813"	"2.33e-03"	"4.07e-06"	"-5.36396473"	"4.21119"	"-5.69e-01"	"MT1DP"	"metallothionein 1D, pseudogene"
"8052803"	"2.33e-03"	"4.11e-06"	"-5.36104217"	"4.20275"	"-4.30e-01"	"AAK1"	"AP2 associated kinase 1"
"8142102"	"2.43e-03"	"4.41e-06"	"-5.33848357"	"4.13758"	"-5.10e-01"	"ATXN7L1"	"ataxin 7 like 1"
"8095376"	"2.43e-03"	"4.50e-06"	"-5.33258901"	"4.12055"	"-8.27e-01"	"MT2A"	"metallothionein 2A"
"7994565"	"2.43e-03"	"4.58e-06"	"-5.32639732"	"4.10267"	"-4.88e-01"	"RRN3P1///RRN3P2///RRN3"	"RRN3 homolog, RNA polymerase I transcription factor pseudogene 1///RRN3 homolog, RNA polymerase I transcription factor pseudogene 2///RRN3 homolog, RNA polymerase I transcription factor"
"8107850"	"2.43e-03"	"4.62e-06"	"-5.32365061"	"4.09474"	"-3.93e-01"	"CHSY3"	"chondroitin sulfate synthase 3"
"8070194"	"2.75e-03"	"5.33e-06"	"-5.27855037"	"3.96455"	"-9.35e-01"	"RUNX1"	"runt related transcription factor 1"
"8141107"	"2.79e-03"	"5.52e-06"	"5.26789818"	"3.93382"	"3.56e-01"	"SLC25A13"	"solute carrier family 25 member 13"
"8173457"	"2.79e-03"	"5.61e-06"	"5.26260679"	"3.91855"	"3.70e-01"	"ZMYM3"	"zinc finger MYM-type containing 3"
"8092177"	"2.98e-03"	"6.10e-06"	"-5.2360941"	"3.84209"	"-6.13e-01"	"NCEH1"	"neutral cholesterol ester hydrolase 1"
"8162531"	"3.24e-03"	"6.73e-06"	"-5.20485573"	"3.75205"	"-1.01"	""	""
"8142098"	"3.27e-03"	"6.96e-06"	"-5.19434929"	"3.72178"	"-5.87e-01"	"ATXN7L1"	"ataxin 7 like 1"
"8062852"	"3.27e-03"	"7.10e-06"	"-5.18809651"	"3.70377"	"-5.19e-01"	"PKIG"	"protein kinase (cAMP-dependent, catalytic) inhibitor gamma"
"8083901"	"3.27e-03"	"7.14e-06"	"-5.1862441"	"3.69843"	"-5.52e-01"	"FNDC3B"	"fibronectin type III domain containing 3B"
"8062557"	"3.27e-03"	"7.25e-06"	"-5.18153318"	"3.68486"	"-3.54e-01"	"PPP1R16B"	"protein phosphatase 1 regulatory subunit 16B"
"7914342"	"3.56e-03"	"8.02e-06"	"-5.14951489"	"3.59268"	"-6.03e-01"	"FABP3"	"fatty acid binding protein 3"
"7914075"	"3.85e-03"	"8.79e-06"	"-5.12024967"	"3.50849"	"-6.73e-01"	"FCN3"	"ficolin 3"
"7984704"	"4.25e-03"	"9.87e-06"	"5.08351528"	"3.40289"	"5.93e-01"	"NEO1"	"neogenin 1"
"8136388"	"4.60e-03"	"1.09e-05"	"-5.05244115"	"3.31364"	"-9.24e-01"	"TMEM140"	"transmembrane protein 140"
"7995806"	"4.60e-03"	"1.10e-05"	"-5.0496354"	"3.30558"	"-1.08"	"MT1A"	"metallothionein 1A"
"8158147"	"5.06e-03"	"1.23e-05"	"5.01470398"	"3.20536"	"5.78e-01"	"SLC25A25"	"solute carrier family 25 member 25"
"8042356"	"5.06e-03"	"1.25e-05"	"5.00896351"	"3.1889"	"5.16e-01"	"MEIS1"	"Meis homeobox 1"
"7999008"	"5.06e-03"	"1.26e-05"	"5.00526281"	"3.17829"	"2.24e-01"	"SLX4"	"SLX4 structure-specific endonuclease subunit"
"7999608"	"5.51e-03"	"1.40e-05"	"-4.9721975"	"3.08354"	"-6.27e-01"	"RRN3"	"RRN3 homolog, RNA polymerase I transcription factor"
"8042283"	"5.51e-03"	"1.43e-05"	"4.96600483"	"3.0658"	"5.80e-01"	"LGALSL///LGALSL"	"galectin like///galectin like"
"8129666"	"5.51e-03"	"1.43e-05"	"-4.96506661"	"3.06312"	"-4.88e-01"	"SLC2A12"	"solute carrier family 2 member 12"
"8123467"	"5.85e-03"	"1.54e-05"	"4.94208433"	"2.99733"	"3.27e-01"	"ERMARD"	"ER membrane associated RNA degradation"
"8161229"	"6.06e-03"	"1.63e-05"	"-4.92441129"	"2.94678"	"-3.16e-01"	"TOMM5///FBXO10///TOMM5"	"translocase of outer mitochondrial membrane 5///F-box protein 10///translocase of outer mitochondrial membrane 5"
"8147000"	"6.06e-03"	"1.65e-05"	"4.91975661"	"2.93347"	"5.76e-01"	"ZFHX4"	"zinc finger homeobox 4"
"7914516"	"6.06e-03"	"1.66e-05"	"4.91860133"	"2.93017"	"2.60e-01"	"MTMR9LP"	"myotubularin related protein 9-like, pseudogene"
"8142087"	"6.50e-03"	"1.80e-05"	"-4.89182099"	"2.85364"	"-4.44e-01"	"ATXN7L1"	"ataxin 7 like 1"
"8040490"	"6.77e-03"	"1.90e-05"	"-4.87527796"	"2.8064"	"-4.18e-01"	"KLHL29"	"kelch like family member 29"
"8059996"	"6.85e-03"	"1.94e-05"	"4.86760675"	"2.78451"	"7.19e-01"	"PER2"	"period circadian clock 2"
"7974146"	"6.92e-03"	"1.99e-05"	"4.86019137"	"2.76335"	"4.27e-01"	"PRPF39"	"pre-mRNA processing factor 39"
"8001531"	"7.06e-03"	"2.06e-05"	"-4.84864046"	"2.7304"	"-6.13e-01"	"MT1G"	"metallothionein 1G"
"8140386"	"7.06e-03"	"2.08e-05"	"-4.84605976"	"2.72304"	"-3.40e-01"	"STYXL1"	"serine/threonine/tyrosine interacting-like 1"
"8077833"	"7.38e-03"	"2.23e-05"	"4.82426367"	"2.66091"	"4.76e-01"	"SLC6A1"	"solute carrier family 6 member 1"
"7994345"	"7.38e-03"	"2.24e-05"	"4.82176397"	"2.65379"	"3.50e-01"	"SBK1"	"SH3 domain binding kinase 1"
"8062119"	"7.38e-03"	"2.27e-05"	"-4.8174378"	"2.64147"	"-5.64e-01"	"MT1P3"	"metallothionein 1 pseudogene 3"
"8095362"	"7.38e-03"	"2.28e-05"	"-4.81716979"	"2.64071"	"-8.74e-01"	"MT2A"	"metallothionein 2A"
"7965154"	"7.44e-03"	"2.32e-05"	"4.81075825"	"2.62245"	"6.22e-01"	""	""
"7899134"	"7.44e-03"	"2.34e-05"	"4.8076784"	"2.61368"	"5.39e-01"	"CEP85"	"centrosomal protein 85"
"8133670"	"7.65e-03"	"2.44e-05"	"-4.79514608"	"2.578"	"-2.97e-01"	"POR"	"cytochrome p450 oxidoreductase"
"8042942"	"7.93e-03"	"2.57e-05"	"-4.77843321"	"2.53046"	"-1.04"	"HK2"	"hexokinase 2"
"8148325"	"7.93e-03"	"2.58e-05"	"-4.7765975"	"2.52524"	"-7.94e-01"	""	""
"8064868"	"7.93e-03"	"2.61e-05"	"-4.77323015"	"2.51566"	"-4.91e-01"	"GPCPD1"	"glycerophosphocholine phosphodiesterase 1"
"7916248"	"8.47e-03"	"2.82e-05"	"4.74881507"	"2.44628"	"2.54e-01"	"SLC1A7"	"solute carrier family 1 member 7"
"8051583"	"8.61e-03"	"2.89e-05"	"-4.74047681"	"2.42261"	"-6.39e-01"	"CYP1B1"	"cytochrome P450 family 1 subfamily B member 1"
"8017173"	"8.66e-03"	"2.94e-05"	"4.73501969"	"2.40711"	"2.75e-01"	"TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P1-DHX40P1///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F"	"TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F"
"7933750"	"8.81e-03"	"3.02e-05"	"-4.72651021"	"2.38296"	"-6.08e-01"	"SLC16A9"	"solute carrier family 16 member 9"
"7940160"	"8.89e-03"	"3.08e-05"	"-4.72042181"	"2.36569"	"-2.97e-01"	"DTX4"	"deltex E3 ubiquitin ligase 4"
"8047243"	"9.00e-03"	"3.15e-05"	"-4.71312349"	"2.34499"	"-4.57e-01"	"MARS2"	"methionyl-tRNA synthetase 2, mitochondrial"
"7923974"	"9.15e-03"	"3.23e-05"	"4.70465932"	"2.32099"	"6.80e-01"	"C1orf132///MIR29C"	"chromosome 1 open reading frame 132///microRNA 29c"
"8100393"	"9.81e-03"	"3.50e-05"	"-4.67894087"	"2.24813"	"-5.89e-01"	"KDR"	"kinase insert domain receptor"
"7959153"	"1.01e-02"	"3.65e-05"	"-4.66530611"	"2.20954"	"-3.83e-01"	"COX6A1"	"cytochrome c oxidase subunit 6A1"
"8172119"	"1.04e-02"	"3.88e-05"	"4.64561206"	"2.15385"	"2.64e-01"	"MED14"	"mediator complex subunit 14"
"8073007"	"1.04e-02"	"3.88e-05"	"-4.64555985"	"2.1537"	"-6.83e-01"	"MAFF"	"MAF bZIP transcription factor F"
"7966345"	"1.04e-02"	"3.94e-05"	"-4.64094121"	"2.14065"	"-5.28e-01"	"PPTC7"	"PTC7 protein phosphatase homolog"
"7974090"	"1.04e-02"	"3.95e-05"	"4.64046929"	"2.13931"	"4.39e-01"	"CTAGE5"	"CTAGE family member 5, ER export factor"
"8109333"	"1.04e-02"	"3.96e-05"	"-4.63895085"	"2.13502"	"-4.06e-01"	"GPX3///GPX3"	"glutathione peroxidase 3///glutathione peroxidase 3"
"8075720"	"1.04e-02"	"3.98e-05"	"-4.63778196"	"2.13172"	"-3.04e-01"	"APOL2"	"apolipoprotein L2"
"8119403"	"1.06e-02"	"4.06e-05"	"4.63149533"	"2.11396"	"2.63e-01"	"APOBEC2"	"apolipoprotein B mRNA editing enzyme catalytic subunit 2"
"8085164"	"1.09e-02"	"4.21e-05"	"4.61950611"	"2.0801"	"2.91e-01"	"SRGAP3///RAF1"	"SLIT-ROBO Rho GTPase activating protein 3///Raf-1 proto-oncogene, serine/threonine kinase"
"7965040"	"1.09e-02"	"4.31e-05"	"-4.6121869"	"2.05944"	"-3.55e-01"	"PHLDA1"	"pleckstrin homology like domain family A member 1"
"8169603"	"1.09e-02"	"4.31e-05"	"-4.61203387"	"2.05901"	"-8.44e-01"	"LONRF3"	"LON peptidase N-terminal domain and ring finger 3"
"8164200"	"1.10e-02"	"4.37e-05"	"-4.60747953"	"2.04616"	"-5.23e-01"	"ANGPTL2"	"angiopoietin like 2"
"8146685"	"1.15e-02"	"4.64e-05"	"-4.58810953"	"1.99154"	"-5.27e-01"	"RRS1"	"ribosome biogenesis regulator homolog"
"8119153"	"1.18e-02"	"4.78e-05"	"-4.57863734"	"1.96485"	"-3.40e-01"	"COX6A1"	"cytochrome c oxidase subunit 6A1"
"8112220"	"1.19e-02"	"4.88e-05"	"-4.57171839"	"1.94536"	"-3.18e-01"	"PDE4D"	"phosphodiesterase 4D"
"7953284"	"1.22e-02"	"5.05e-05"	"4.56050615"	"1.9138"	"2.76e-01"	"NTF3"	"neurotrophin 3"
"8086627"	"1.22e-02"	"5.08e-05"	"4.55898841"	"1.90953"	"2.40e-01"	"ALS2CL"	"ALS2 C-terminal like"
"8099633"	"1.22e-02"	"5.12e-05"	"-4.55615678"	"1.90156"	"-9.16e-01"	"PPARGC1A"	"PPARG coactivator 1 alpha"
"7929012"	"1.23e-02"	"5.20e-05"	"-4.55139748"	"1.88817"	"-2.89e-01"	"STAMBPL1"	"STAM binding protein like 1"
"8064613"	"1.30e-02"	"5.54e-05"	"4.53041718"	"1.82919"	"3.56e-01"	"SLC4A11"	"solute carrier family 4 member 11"
"7995803"	"1.31e-02"	"5.64e-05"	"-4.52480298"	"1.81342"	"-4.74e-01"	"MT1JP"	"metallothionein 1J, pseudogene"
"8019954"	"1.32e-02"	"5.69e-05"	"-4.52177725"	"1.80492"	"-3.13e-01"	"DLGAP1-AS1"	"DLGAP1 antisense RNA 1"
"8017599"	"1.32e-02"	"5.78e-05"	"-4.51703043"	"1.79159"	"-4.68e-01"	"PECAM1"	"platelet and endothelial cell adhesion molecule 1"
"7928558"	"1.33e-02"	"5.85e-05"	"-4.51306482"	"1.78046"	"-3.46e-01"	"ZMIZ1"	"zinc finger MIZ-type containing 1"
"8169687"	"1.33e-02"	"5.91e-05"	"4.50966231"	"1.77091"	"6.15e-01"	"ATP1B4"	"ATPase Na+/K+ transporting family member beta 4"
"7943998"	"1.34e-02"	"6.00e-05"	"-4.50488127"	"1.75749"	"-6.82e-01"	"NNMT"	"nicotinamide N-methyltransferase"
"8140556"	"1.36e-02"	"6.12e-05"	"-4.49823182"	"1.73884"	"-3.18e-01"	"HGF"	"hepatocyte growth factor"
"8143961"	"1.36e-02"	"6.17e-05"	"-4.49570742"	"1.73176"	"-1.03"	"PRKAG2"	"protein kinase AMP-activated non-catalytic subunit gamma 2"
"7995797"	"1.41e-02"	"6.46e-05"	"-4.48060008"	"1.68942"	"-6.51e-01"	"MT1E"	"metallothionein 1E"
"8015526"	"1.42e-02"	"6.55e-05"	"4.47624305"	"1.67721"	"3.03e-01"	"KAT2A"	"lysine acetyltransferase 2A"
"7944011"	"1.43e-02"	"6.66e-05"	"-4.4708968"	"1.66224"	"-2.81e-01"	"REXO2"	"RNA exonuclease 2"
"7953943"	"1.45e-02"	"6.76e-05"	"-4.46608535"	"1.64877"	"-6.27e-01"	"GABARAPL1"	"GABA type A receptor associated protein like 1"
"7938258"	"1.45e-02"	"6.82e-05"	"4.46312455"	"1.64049"	"4.53e-01"	""	""
"7943760"	"1.47e-02"	"7.00e-05"	"-4.4548463"	"1.61732"	"-6.67e-01"	"SIK2"	"salt inducible kinase 2"
"7897877"	"1.48e-02"	"7.11e-05"	"-4.44945071"	"1.60223"	"-2.60e-01"	"TNFRSF1B"	"TNF receptor superfamily member 1B"
"8118979"	"1.48e-02"	"7.14e-05"	"4.44844158"	"1.59941"	"7.12e-01"	""	""
"8092501"	"1.49e-02"	"7.23e-05"	"-4.44435712"	"1.58799"	"-2.81e-01"	"THPO"	"thrombopoietin"
"7922550"	"1.52e-02"	"7.41e-05"	"4.43634122"	"1.56559"	"4.07e-01"	"SEC16B"	"SEC16 homolog B, endoplasmic reticulum export factor"
"8164644"	"1.53e-02"	"7.55e-05"	"4.43006129"	"1.54805"	"3.77e-01"	"FAM78A"	"family with sequence similarity 78 member A"
"8168727"	"1.55e-02"	"7.66e-05"	"4.42545425"	"1.53518"	"4.43e-01"	""	""
"8053406"	"1.56e-02"	"7.80e-05"	"-4.41939691"	"1.51827"	"-5.95e-01"	"RETSAT"	"retinol saturase"
"8145122"	"1.57e-02"	"7.89e-05"	"-4.41571124"	"1.50799"	"-6.18e-01"	"SLC39A14"	"solute carrier family 39 member 14"
"8148158"	"1.59e-02"	"8.04e-05"	"-4.40968628"	"1.49118"	"-3.74e-01"	"TBC1D31"	"TBC1 domain family member 31"
"7907370"	"1.59e-02"	"8.10e-05"	"4.40717289"	"1.48417"	"3.18e-01"	"DNM3"	"dynamin 3"
"8119088"	"1.59e-02"	"8.15e-05"	"-4.40498817"	"1.47807"	"-6.05e-01"	"CDKN1A"	"cyclin dependent kinase inhibitor 1A"
"8072678"	"1.59e-02"	"8.22e-05"	"-4.40240198"	"1.47086"	"-7.55e-01"	"HMOX1"	"heme oxygenase 1"
"8161747"	"1.63e-02"	"8.51e-05"	"-4.3908096"	"1.43855"	"-4.89e-01"	"ZFAND5"	"zinc finger AN1-type containing 5"
"8044094"	"1.63e-02"	"8.55e-05"	"4.38952283"	"1.43497"	"3.12e-01"	"TMEM182"	"transmembrane protein 182"
"8017346"	"1.65e-02"	"8.77e-05"	"4.38103369"	"1.41133"	"2.34e-01"	"TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P1-DHX40P1///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F"	"TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1D3P1-DHX40P1 readthrough, transcribed pseudogene///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F"
"7925978"	"1.65e-02"	"8.81e-05"	"-4.37981709"	"1.40794"	"-3.30e-01"	"FAM208B"	"family with sequence similarity 208 member B"
"8169640"	"1.65e-02"	"8.85e-05"	"-4.37813842"	"1.40327"	"-4.63e-01"	"SLC25A5"	"solute carrier family 25 member 5"
"8119842"	"1.65e-02"	"8.88e-05"	"-4.37699202"	"1.40008"	"-1.83e-01"	"POLR1C"	"RNA polymerase I subunit C"
"8089647"	"1.65e-02"	"8.90e-05"	"4.37641544"	"1.39847"	"3.49e-01"	"USF3"	"upstream transcription factor family member 3"
"8109436"	"1.65e-02"	"8.98e-05"	"4.3735903"	"1.39061"	"9.08e-01"	""	""
"7995829"	"1.66e-02"	"9.08e-05"	"-4.36968372"	"1.37974"	"-4.91e-01"	"MT1H"	"metallothionein 1H"
"7974697"	"1.67e-02"	"9.18e-05"	"4.36604433"	"1.36961"	"3.41e-01"	"DAAM1"	"dishevelled associated activator of morphogenesis 1"
"8133549"	"1.68e-02"	"9.29e-05"	"4.36214394"	"1.35877"	"2.71e-01"	"GTF2IRD2B///GTF2IRD2"	"GTF2I repeat domain containing 2B///GTF2I repeat domain containing 2"
"8053496"	"1.70e-02"	"9.50e-05"	"-4.35494782"	"1.33876"	"-3.35e-01"	"POLR1A///POLR1A"	"RNA polymerase I subunit A///RNA polymerase I subunit A"
"8026564"	"1.71e-02"	"9.61e-05"	"4.35124534"	"1.32847"	"3.14e-01"	"KLF2"	"Kruppel like factor 2"
"8109490"	"1.75e-02"	"9.95e-05"	"4.33987808"	"1.2969"	"3.23e-01"	"SGCD"	"sarcoglycan delta"
"8163002"	"1.75e-02"	"9.98e-05"	"4.33890753"	"1.2942"	"4.64e-01"	"KLF4"	"Kruppel like factor 4"
"7906819"	"1.75e-02"	"1.01e-04"	"-4.33617586"	"1.28662"	"-2.32e-01"	"ATF6"	"activating transcription factor 6"
"8040655"	"1.75e-02"	"1.01e-04"	"-4.33466457"	"1.28242"	"-4.46e-01"	"EPT1"	"ethanolaminephosphotransferase 1"
"8119874"	"1.75e-02"	"1.01e-04"	"-4.33369734"	"1.27974"	"-4.69e-01"	"MAD2L1BP"	"MAD2L1 binding protein"
"8138592"	"1.75e-02"	"1.02e-04"	"4.33171851"	"1.27425"	"3.83e-01"	"TRA2A"	"transformer 2 alpha homolog"
"8115287"	"1.76e-02"	"1.03e-04"	"4.32766334"	"1.263"	"2.87e-01"	"SLC36A2"	"solute carrier family 36 member 2"
"8012906"	"1.80e-02"	"1.06e-04"	"4.31789644"	"1.23591"	"1.07"	""	""
"8107920"	"1.80e-02"	"1.07e-04"	"-4.31744378"	"1.23465"	"-7.58e-01"	"SLC22A5"	"solute carrier family 22 member 5"
"8006668"	"1.86e-02"	"1.11e-04"	"-4.30465844"	"1.19923"	"-3.28e-01"	"MRM1"	"mitochondrial rRNA methyltransferase 1"
"7904726"	"2.02e-02"	"1.21e-04"	"-4.27619057"	"1.12046"	"-4.77e-01"	"TXNIP"	"thioredoxin interacting protein"
"8035886"	"2.02e-02"	"1.22e-04"	"-4.27302544"	"1.11171"	"-2.58e-01"	"C19orf12"	"chromosome 19 open reading frame 12"
"8097461"	"2.10e-02"	"1.28e-04"	"-4.25777344"	"1.06958"	"-3.64e-01"	"NOCT"	"nocturnin"
"8130032"	"2.10e-02"	"1.28e-04"	"-4.25726535"	"1.06818"	"-2.45e-01"	"FBXO30"	"F-box protein 30"
"8014437"	"2.10e-02"	"1.29e-04"	"4.25533114"	"1.06284"	"3.64e-01"	"TBC1D3I///TBC1D3E///LOC101060389///TBC1D3L///TBC1D3K///TBC1D3G///TBC1D3H///TBC1D3///TBC1D3P2///TBC1D3C///TBC1D3B///TBC1D3F"	"TBC1 domain family member 3I///TBC1 domain family member 3E///TBC1 domain family member-like///TBC1 domain family member 3L///TBC1 domain family member 3K///TBC1 domain family member 3G///TBC1 domain family member 3H///TBC1 domain family member 3///TBC1 domain family member 3 pseudogene 2///TBC1 domain family member 3C///TBC1 domain family member 3B///TBC1 domain family member 3F"
