"ID"	"adj.P.Val"	"P.Value"	"t"	"B"	"logFC"	"Gene.symbol"	"Gene.title"
"8008087"	"0.565"	"0.0012085"	"-4.42"	"-1.1472"	"-5.49e-01"	"NFE2L1"	"nuclear factor, erythroid 2 like 1"
"8165856"	"0.565"	"0.001264"	"-4.39"	"-1.1756"	"-1.52"	""	""
"8017829"	"0.565"	"0.0012669"	"-4.39"	"-1.177"	"-1.76"	""	""
"8019357"	"0.565"	"0.0012747"	"-4.38"	"-1.1809"	"-3.66e-01"	"DCXR"	"dicarbonyl and L-xylulose reductase"
"7906021"	"0.565"	"0.0012781"	"-4.38"	"-1.1826"	"-5.34e-01"	"MSTO2P///MSTO1"	"misato family member 2, pseudogene///misato 1, mitochondrial distribution and morphology regulator"
"7895721"	"0.565"	"0.0012931"	"4.37"	"-1.19"	"1.13"	""	""
"7992692"	"0.565"	"0.0012949"	"-4.37"	"-1.1909"	"-4.57e-01"	"SRRM2"	"serine/arginine repetitive matrix 2"
"8113232"	"0.565"	"0.0013036"	"-4.37"	"-1.1951"	"-7.05e-01"	""	""
"8061186"	"0.565"	"0.0013142"	"-4.36"	"-1.2002"	"-5.41e-01"	"SEC23B"	"Sec23 homolog B, coat complex II component"
"8162880"	"0.565"	"0.0013168"	"4.36"	"-1.2015"	"1.41"	"MRPL50"	"mitochondrial ribosomal protein L50"
"7895547"	"0.565"	"0.0013316"	"-4.35"	"-1.2086"	"-7.86e-01"	""	""
"8059799"	"0.565"	"0.0013749"	"-4.33"	"-1.2289"	"-1.53"	""	""
"8173607"	"0.565"	"0.0013915"	"-4.33"	"-1.2366"	"-6.52e-01"	""	""
"8100251"	"0.565"	"0.0014014"	"-4.32"	"-1.2411"	"-3.62e-01"	"FRYL"	"FRY like transcription coactivator"
"7939723"	"0.565"	"0.0014457"	"-4.30"	"-1.261"	"-3.43e-01"	"C11orf49"	"chromosome 11 open reading frame 49"
"7972069"	"0.565"	"0.0014523"	"-4.30"	"-1.2639"	"-3.86e-01"	"MYCBP2"	"MYC binding protein 2, E3 ubiquitin protein ligase"
"8133275"	"0.565"	"0.0014543"	"-4.30"	"-1.2647"	"-3.31e-01"	"POM121C///POM121///PMS2P3"	"POM121 transmembrane nucleoporin C///POM121 transmembrane nucleoporin///PMS1 homolog 2, mismatch repair system component pseudogene 3"
"7975455"	"0.565"	"0.0014874"	"-4.29"	"-1.2791"	"-9.33e-01"	""	""
"8150036"	"0.565"	"0.0015094"	"-4.28"	"-1.2886"	"-6.28e-01"	"KIF13B"	"kinesin family member 13B"
"8013572"	"0.565"	"0.0015236"	"-4.27"	"-1.2945"	"-8.05e-01"	""	""
"7895767"	"0.565"	"0.0015617"	"-4.26"	"-1.3104"	"-5.99e-01"	""	""
"8069135"	"0.565"	"0.0015645"	"4.25"	"-1.3115"	"5.14e-01"	"TSPEAR-AS2"	"TSPEAR antisense RNA 2"
"7894593"	"0.565"	"0.0015831"	"-4.25"	"-1.3191"	"-5.16e-01"	""	""
"7984188"	"0.565"	"0.0016131"	"-4.24"	"-1.3312"	"-1.16"	""	""
"8084755"	"0.565"	"0.0016185"	"-4.23"	"-1.3333"	"-7.57e-01"	"MIR28"	"microRNA 28"
"7956046"	"0.565"	"0.0016251"	"-4.23"	"-1.3359"	"-4.73e-01"	"DGKA"	"diacylglycerol kinase alpha"
"8055104"	"0.565"	"0.0016277"	"-4.23"	"-1.337"	"-7.33e-01"	"SAP130"	"Sin3A associated protein 130"
"8132531"	"0.565"	"0.0016349"	"-4.23"	"-1.3398"	"-4.55e-01"	"SPDYE16///SPDYE2B///SPDYE6///SPDYE8P///SPDYE2///SPDYE3///SPDYE7P///SPDYE1"	"speedy/RINGO cell cycle regulator family member E16///speedy/RINGO cell cycle regulator family member E2B///speedy/RINGO cell cycle regulator family member E6///speedy/RINGO cell cycle regulator family member E8, pseudogene///speedy/RINGO cell cycle regulator family member E2///speedy/RINGO cell cycle regulator family member E3///speedy/RINGO cell cycle regulator family member E7, pseudogene///speedy/RINGO cell cycle regulator family member E1"
"8122334"	"0.565"	"0.0016694"	"-4.21"	"-1.3532"	"-8.90e-01"	"ACKR4"	"atypical chemokine receptor 4"
"7949765"	"0.565"	"0.0016851"	"-4.21"	"-1.3593"	"-3.18e-01"	"PPP1CA"	"protein phosphatase 1 catalytic subunit alpha"
"7895192"	"0.565"	"0.0017276"	"-4.19"	"-1.3753"	"-1.08"	""	""
"7894183"	"0.565"	"0.0017716"	"-4.18"	"-1.3916"	"-1.60"	""	""
"7946228"	"0.565"	"0.0018718"	"-4.14"	"-1.4272"	"-7.78e-01"	"TPP1"	"tripeptidyl peptidase 1"
"8064637"	"0.565"	"0.0018833"	"-4.14"	"-1.4312"	"-3.32e-01"	"C20orf194"	"chromosome 20 open reading frame 194"
"7908968"	"0.565"	"0.0019087"	"-4.13"	"-1.4399"	"-6.63e-01"	"LAX1"	"lymphocyte transmembrane adaptor 1"
"8002347"	"0.565"	"0.0019388"	"-4.12"	"-1.4501"	"-6.92e-01"	"AARS"	"alanyl-tRNA synthetase"
"8130505"	"0.565"	"0.0019401"	"-4.12"	"-1.4505"	"-5.11e-01"	"EZR///ROS1"	"ezrin///ROS proto-oncogene 1, receptor tyrosine kinase"
"8039075"	"0.565"	"0.0019541"	"-4.12"	"-1.4552"	"-5.57e-01"	"VN1R4"	"vomeronasal 1 receptor 4"
"8036242"	"0.565"	"0.0019615"	"-4.11"	"-1.4576"	"-3.69e-01"	"ALKBH6"	"alkB homolog 6"
"8136869"	"0.565"	"0.0019954"	"-4.10"	"-1.4688"	"-6.06e-01"	"CASP2"	"caspase 2"
"7895598"	"0.565"	"0.0020876"	"-4.08"	"-1.4982"	"-3.46e-01"	""	""
"8055060"	"0.565"	"0.0021101"	"-4.07"	"-1.5052"	"-3.83e-01"	"WDR33"	"WD repeat domain 33"
"8140967"	"0.565"	"0.0021498"	"4.06"	"-1.5174"	"1.03"	"SAMD9"	"sterile alpha motif domain containing 9"
"7893901"	"0.565"	"0.0021858"	"-4.05"	"-1.5283"	"-3.92e-01"	""	""
"7895890"	"0.565"	"0.0022231"	"-4.04"	"-1.5394"	"-1.29"	""	""
"7963988"	"0.565"	"0.0022297"	"-4.04"	"-1.5413"	"-4.59e-01"	"SMARCC2"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2"
"8075728"	"0.565"	"0.0022362"	"-4.03"	"-1.5432"	"-7.95e-01"	"MYH9"	"myosin, heavy chain 9, non-muscle"
"8075089"	"0.565"	"0.0022412"	"-4.03"	"-1.5447"	"-4.93e-01"	"TFIP11"	"tuftelin interacting protein 11"
"7893032"	"0.565"	"0.0022518"	"-4.03"	"-1.5478"	"-6.44e-01"	""	""
"8072139"	"0.565"	"0.002256"	"4.03"	"-1.549"	"4.52e-01"	""	""
"7946988"	"0.565"	"0.0022579"	"-4.03"	"-1.5495"	"-4.63e-01"	"HPS5"	"HPS5, biogenesis of lysosomal organelles complex 2 subunit 2"
"8058342"	"0.565"	"0.0022637"	"-4.03"	"-1.5512"	"-3.73e-01"	""	""
"7982955"	"0.565"	"0.0022704"	"4.03"	"-1.5532"	"4.67e-01"	""	""
"7911252"	"0.565"	"0.0022754"	"-4.02"	"-1.5546"	"-7.10e-01"	"OR2L2"	"olfactory receptor family 2 subfamily L member 2"
"7912412"	"0.565"	"0.0022912"	"-4.02"	"-1.5591"	"-4.13e-01"	"MTOR"	"mechanistic target of rapamycin"
"8052798"	"0.565"	"0.0022926"	"-4.02"	"-1.5595"	"-4.33e-01"	"AAK1"	"AP2 associated kinase 1"
"8150287"	"0.565"	"0.0022976"	"-4.02"	"-1.561"	"-3.55e-01"	"WHSC1L1"	"Wolf-Hirschhorn syndrome candidate 1-like 1"
"7894102"	"0.565"	"0.0023295"	"-4.01"	"-1.57"	"-3.56e-01"	""	""
"8071881"	"0.565"	"0.0023504"	"-4.00"	"-1.5759"	"-4.97e-01"	"SPECC1L-ADORA2A///SPECC1L"	"SPECC1L-ADORA2A readthrough (NMD candidate)///sperm antigen with calponin homology and coiled-coil domains 1 like"
"8088468"	"0.565"	"0.0023623"	"-4.00"	"-1.5792"	"-6.96e-01"	"NPCDR1"	"nasopharyngeal carcinoma, down-regulated 1"
"7920810"	"0.565"	"0.0023766"	"-4.00"	"-1.5832"	"-5.87e-01"	"GON4L"	"gon-4 like"
"7941505"	"0.565"	"0.0024214"	"3.99"	"-1.5955"	"2.65e-01"	"CST6"	"cystatin E/M"
"8043502"	"0.565"	"0.0024542"	"-3.98"	"-1.6043"	"-9.94e-01"	""	""
"8076813"	"0.565"	"0.0024557"	"-3.98"	"-1.6047"	"-3.78e-01"	"TBC1D22A-AS1"	"TBC1D22A antisense RNA 1"
"8146353"	"0.565"	"0.0024623"	"-3.98"	"-1.6065"	"-7.17e-01"	""	""
"7997099"	"0.565"	"0.0024631"	"-3.98"	"-1.6067"	"-4.94e-01"	"SF3B3"	"splicing factor 3b subunit 3"
"7899870"	"0.565"	"0.0024946"	"-3.97"	"-1.6151"	"-3.14e-01"	"ZNF362"	"zinc finger protein 362"
"8149953"	"0.565"	"0.0025189"	"3.96"	"-1.6215"	"1.13"	""	""
"7893754"	"0.565"	"0.0025244"	"-3.96"	"-1.6229"	"-9.44e-01"	""	""
"8108330"	"0.565"	"0.002533"	"-3.96"	"-1.6252"	"-3.79e-01"	"KDM3B"	"lysine demethylase 3B"
"8136293"	"0.565"	"0.0025402"	"-3.96"	"-1.627"	"-5.28e-01"	"EXOC4"	"exocyst complex component 4"
"7995069"	"0.565"	"0.0025484"	"-3.96"	"-1.6291"	"-4.19e-01"	"FUS"	"FUS RNA binding protein"
"8089291"	"0.565"	"0.0025592"	"-3.95"	"-1.6319"	"-5.50e-01"	""	""
"8158560"	"0.565"	"0.0025993"	"-3.94"	"-1.6422"	"-4.96e-01"	"TOR1B"	"torsin family 1 member B"
"7910752"	"0.565"	"0.0026095"	"-3.94"	"-1.6448"	"-3.58e-01"	"MTR"	"5-methyltetrahydrofolate-homocysteine methyltransferase"
"8154059"	"0.565"	"0.0026322"	"-3.94"	"-1.6505"	"-4.05e-01"	"SMARCA2"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
"7919888"	"0.565"	"0.0026449"	"-3.93"	"-1.6537"	"-3.98e-01"	"CDC42SE1"	"CDC42 small effector 1"
"8135625"	"0.565"	"0.0026457"	"3.93"	"-1.6539"	"8.02e-01"	"CAPZA2"	"capping actin protein of muscle Z-line alpha subunit 2"
"8073214"	"0.565"	"0.0026673"	"-3.93"	"-1.6593"	"-3.65e-01"	"TNRC6B"	"trinucleotide repeat containing 6B"
"7989516"	"0.565"	"0.0026874"	"-3.92"	"-1.6643"	"-5.21e-01"	"HERC1"	"HECT and RLD domain containing E3 ubiquitin protein ligase family member 1"
"7892624"	"0.565"	"0.0026919"	"3.92"	"-1.6654"	"6.10e-01"	""	""
"7894134"	"0.565"	"0.0027575"	"3.91"	"-1.6813"	"6.59e-01"	""	""
"7894801"	"0.565"	"0.0028095"	"-3.90"	"-1.6937"	"-7.74e-01"	""	""
"7924733"	"0.565"	"0.0028193"	"-3.89"	"-1.696"	"-5.29e-01"	"PARP1"	"poly(ADP-ribose) polymerase 1"
"7983051"	"0.565"	"0.0028233"	"-3.89"	"-1.6969"	"-6.19e-01"	"LOC105370792"	"uncharacterized LOC105370792"
"8108378"	"0.565"	"0.0028303"	"-3.89"	"-1.6986"	"-7.21e-01"	"CTNNA1"	"catenin alpha 1"
"8064831"	"0.565"	"0.0028701"	"-3.88"	"-1.7079"	"-8.08e-01"	""	""
"7987454"	"0.565"	"0.0028707"	"-3.88"	"-1.708"	"-3.93e-01"	"BMF"	"Bcl2 modifying factor"
"7893757"	"0.565"	"0.0028714"	"-3.88"	"-1.7082"	"-7.84e-01"	""	""
"7948902"	"0.565"	"0.0028812"	"-3.88"	"-1.7104"	"-1.32"	"SNHG1///SNORD29"	"small nucleolar RNA host gene 1///small nucleolar RNA, C/D box 29"
"7894727"	"0.565"	"0.0028898"	"-3.88"	"-1.7124"	"-8.18e-01"	""	""
"8012961"	"0.565"	"0.0029011"	"-3.88"	"-1.715"	"-4.12e-01"	"NCOR1"	"nuclear receptor corepressor 1"
"7953564"	"0.565"	"0.0029366"	"3.87"	"-1.7231"	"6.38e-01"	"C12orf57///C12orf57"	"chromosome 12 open reading frame 57///chromosome 12 open reading frame 57"
"7898881"	"0.565"	"0.0029497"	"-3.87"	"-1.726"	"-3.75e-01"	"TCEB3"	"transcription elongation factor B subunit 3"
"8049199"	"0.565"	"0.0029794"	"-3.86"	"-1.7327"	"-4.18e-01"	"GIGYF2"	"GRB10 interacting GYF protein 2"
"8097829"	"0.565"	"0.0029906"	"-3.86"	"-1.7352"	"-4.73e-01"	"FHDC1"	"FH2 domain containing 1"
"8042953"	"0.565"	"0.0029935"	"3.86"	"-1.7359"	"7.79e-01"	"POLE4"	"DNA polymerase epsilon 4, accessory subunit"
"7941104"	"0.565"	"0.0030189"	"-3.85"	"-1.7415"	"-5.17e-01"	"ARL2-SNX15///ARL2"	"ARL2-SNX15 readthrough (NMD candidate)///ADP ribosylation factor like GTPase 2"
"7895652"	"0.565"	"0.0030352"	"-3.85"	"-1.7451"	"-3.15e-01"	""	""
"8133326"	"0.565"	"0.0030445"	"-3.85"	"-1.7471"	"-4.83e-01"	"POM121C///POM121"	"POM121 transmembrane nucleoporin C///POM121 transmembrane nucleoporin"
"8000687"	"0.565"	"0.0030502"	"-3.85"	"-1.7484"	"-3.88e-01"	"SMG1P3///SMG1P1///SMG1P5///SMG1"	"SMG1P3, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 3///SMG1P1, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 1///SMG1P5, nonsense mediated mRNA decay associated PI3K related kinase pseudogene 5///SMG1, nonsense mediated mRNA decay associated PI3K related kinase"
"7898407"	"0.565"	"0.0030528"	"-3.85"	"-1.7489"	"-3.26e-01"	"LOC100132147///LOC440570"	"uncharacterized LOC100132147///uncharacterized LOC440570"
"7913319"	"0.565"	"0.0030562"	"-3.85"	"-1.7497"	"-5.37e-01"	"EIF4G3"	"eukaryotic translation initiation factor 4 gamma 3"
"8174750"	"0.565"	"0.0030725"	"-3.84"	"-1.7532"	"-6.59e-01"	"RHOXF2B///RHOXF2"	"Rhox homeobox family member 2B///Rhox homeobox family member 2"
"7896647"	"0.565"	"0.0030762"	"-3.84"	"-1.754"	"-5.80e-01"	""	""
"8083144"	"0.565"	"0.0030821"	"-3.84"	"-1.7553"	"-1.04"	""	""
"7961075"	"0.565"	"0.003128"	"3.83"	"-1.7652"	"8.35e-01"	"CD69"	"CD69 molecule"
"7945902"	"0.565"	"0.0031346"	"-3.83"	"-1.7665"	"-4.43e-01"	"NUP98"	"nucleoporin 98"
"7928369"	"0.565"	"0.0031688"	"-3.82"	"-1.7738"	"-3.45e-01"	"SEC24C"	"SEC24 homolog C, COPII coat complex component"
"7946149"	"0.565"	"0.0031715"	"-3.82"	"-1.7744"	"-4.91e-01"	"APBB1"	"amyloid beta precursor protein binding family B member 1"
"8114658"	"0.565"	"0.0031936"	"-3.82"	"-1.779"	"-5.50e-01"	"DIAPH1"	"diaphanous related formin 1"
"7978824"	"0.565"	"0.0032121"	"3.82"	"-1.7829"	"7.43e-01"	"RPS29"	"ribosomal protein S29"
"7964830"	"0.565"	"0.0032136"	"-3.82"	"-1.7832"	"-5.71e-01"	"SNORA70G"	"small nucleolar RNA, H/ACA box 70G"
"7947694"	"0.565"	"0.0032137"	"-3.82"	"-1.7832"	"-5.36e-01"	"CKAP5"	"cytoskeleton associated protein 5"
"8164105"	"0.565"	"0.0032468"	"-3.81"	"-1.79"	"-3.84e-01"	"GOLGA1"	"golgin A1"
"8097449"	"0.565"	"0.0032743"	"3.80"	"-1.7957"	"2.72e-01"	"PCDH10"	"protocadherin 10"
"8052762"	"0.565"	"0.0032812"	"-3.80"	"-1.7971"	"-6.22e-01"	"GFPT1"	"glutamine--fructose-6-phosphate transaminase 1"
"8114213"	"0.565"	"0.0033048"	"-3.80"	"-1.8019"	"-6.82e-01"	""	""
"7895828"	"0.565"	"0.0033299"	"-3.79"	"-1.8069"	"-4.98e-01"	""	""
"8042168"	"0.565"	"0.0033337"	"-3.79"	"-1.8077"	"-4.54e-01"	"KIAA1841"	"KIAA1841"
"8143899"	"0.565"	"0.0033338"	"3.79"	"-1.8077"	"7.75e-01"	""	""
"8104378"	"0.565"	"0.0033671"	"-3.79"	"-1.8144"	"-6.41e-01"	"PAPD7"	"poly(A) RNA polymerase D7, non-canonical"
"8001680"	"0.565"	"0.0033687"	"3.79"	"-1.8147"	"3.44e-01"	""	""
"7896103"	"0.565"	"0.0033758"	"-3.79"	"-1.8161"	"-3.23e-01"	""	""
"7928316"	"0.565"	"0.003386"	"-3.78"	"-1.8181"	"-4.01e-01"	""	""
"8024019"	"0.565"	"0.0033917"	"-3.78"	"-1.8193"	"-5.81e-01"	"PTBP1"	"polypyrimidine tract binding protein 1"
"7900119"	"0.565"	"0.0034026"	"-3.78"	"-1.8214"	"-4.66e-01"	"THRAP3"	"thyroid hormone receptor associated protein 3"
"8077777"	"0.565"	"0.0034299"	"-3.78"	"-1.8268"	"-3.25e-01"	""	""
"8000284"	"0.565"	"0.0034409"	"-3.77"	"-1.8289"	"-5.96e-01"	"GGA2"	"golgi associated, gamma adaptin ear containing, ARF binding protein 2"
"7893231"	"0.565"	"0.0034849"	"-3.77"	"-1.8374"	"-3.19e-01"	""	""
"8123714"	"0.565"	"0.0034994"	"-3.76"	"-1.8402"	"-6.10e-01"	""	""
"8172914"	"0.565"	"0.0035286"	"-3.76"	"-1.8458"	"-5.37e-01"	"HUWE1"	"HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase"
"7937913"	"0.565"	"0.0035705"	"-3.75"	"-1.8537"	"-9.51e-01"	""	""
"7979864"	"0.565"	"0.0035802"	"3.75"	"-1.8555"	"1.11"	"ERH"	"enhancer of rudimentary homolog (Drosophila)"
"8055151"	"0.565"	"0.0035942"	"-3.75"	"-1.8582"	"-3.52e-01"	"POTEF///POTEJ///POTEM///POTEE///POTEKP"	"POTE ankyrin domain family member F///POTE ankyrin domain family member J///POTE ankyrin domain family member M///POTE ankyrin domain family member E///POTE ankyrin domain family member K, pseudogene"
"8150599"	"0.565"	"0.0035978"	"-3.75"	"-1.8588"	"-4.96e-01"	"PRKDC"	"protein kinase, DNA-activated, catalytic polypeptide"
"7908732"	"0.565"	"0.0036002"	"-3.75"	"-1.8593"	"-4.71e-01"	"IPO9"	"importin 9"
"8053890"	"0.565"	"0.0036195"	"-3.74"	"-1.8629"	"-4.49e-01"	"STARD7"	"StAR related lipid transfer domain containing 7"
"8011765"	"0.565"	"0.0036326"	"3.74"	"-1.8653"	"4.97e-01"	"SPAG7"	"sperm associated antigen 7"
"8143459"	"0.565"	"0.0036336"	"-3.74"	"-1.8655"	"-1.28"	""	""
"7928551"	"0.565"	"0.0036931"	"3.73"	"-1.8764"	"8.29e-01"	"RPS24"	"ribosomal protein S24"
"8135321"	"0.565"	"0.0037241"	"-3.73"	"-1.882"	"-1.05"	""	""
"8080212"	"0.565"	"0.0037241"	"3.73"	"-1.8821"	"3.81e-01"	"GLYCTK"	"glycerate kinase"
"7952335"	"0.565"	"0.0037391"	"-3.72"	"-1.8848"	"-8.26e-01"	"SNORD14E"	"small nucleolar RNA, C/D box 14E"
"7960544"	"0.565"	"0.0037597"	"-3.72"	"-1.8885"	"-4.69e-01"	"VAMP1"	"vesicle associated membrane protein 1"
"8176133"	"0.565"	"0.0037708"	"-3.72"	"-1.8904"	"-4.19e-01"	"G6PD"	"glucose-6-phosphate dehydrogenase"
